# Manually updated only by `kf bank`; (image, va) is the stable identity.
# Scores retain full precision; --loose affects display classification only.
image	va	unit	name	input_sha256	best_pct	hist_pct	banked_pct	code_size
GAME.EXE	0x8002b480	game.save_system	memory_card_undeliver_events	1a6d6cc20e371b879d189078d631856966585da7dfeb08816a03aae78b856b55	100.000000000	100.000000000	100.000000000	88
GAME.EXE	0x8002b4d8	game.save_system	memory_card_check_or_format	1a6d6cc20e371b879d189078d631856966585da7dfeb08816a03aae78b856b55	100.000000000	100.000000000	100.000000000	248
GAME.EXE	0x8002b5d0	game.save_system	memory_card_format	1a6d6cc20e371b879d189078d631856966585da7dfeb08816a03aae78b856b55	100.000000000	100.000000000	100.000000000	120
GAME.EXE	0x8002b648	game.save_system	save_system_write_slot	1a6d6cc20e371b879d189078d631856966585da7dfeb08816a03aae78b856b55	100.000000000	100.000000000	100.000000000	244
GAME.EXE	0x8002b73c	game.save_system	save_file_write_slot	1a6d6cc20e371b879d189078d631856966585da7dfeb08816a03aae78b856b55	100.000000000	100.000000000	100.000000000	1268
GAME.EXE	0x8002bc30	game.save_system	save_system_read_header	1a6d6cc20e371b879d189078d631856966585da7dfeb08816a03aae78b856b55	100.000000000	100.000000000	100.000000000	216
GAME.EXE	0x8002bd08	game.save_system	save_file_read_header	1a6d6cc20e371b879d189078d631856966585da7dfeb08816a03aae78b856b55	100.000000000	100.000000000	100.000000000	220
GAME.EXE	0x8002bde4	game.save_system	save_system_read_slot	1a6d6cc20e371b879d189078d631856966585da7dfeb08816a03aae78b856b55	100.000000000	100.000000000	100.000000000	204
GAME.EXE	0x8002beb0	game.save_system	save_file_read_slot	1a6d6cc20e371b879d189078d631856966585da7dfeb08816a03aae78b856b55	100.000000000	100.000000000	100.000000000	972
GAME.EXE	0x8002c27c	game.save_system	save_workspace_allocate	1a6d6cc20e371b879d189078d631856966585da7dfeb08816a03aae78b856b55	100.000000000	100.000000000	100.000000000	104
GAME.EXE	0x8002c2e4	game.save_system	save_workspace_release	1a6d6cc20e371b879d189078d631856966585da7dfeb08816a03aae78b856b55	100.000000000	100.000000000	100.000000000	32
GAME.EXE	0x8002c304	game.save_system	save_file_initialize_buffers	1a6d6cc20e371b879d189078d631856966585da7dfeb08816a03aae78b856b55	100.000000000	100.000000000	100.000000000	524
GAME.EXE	0x8002c510	game.save_system	memory_card_show_status_message	1a6d6cc20e371b879d189078d631856966585da7dfeb08816a03aae78b856b55	97.980770000	97.980770000	97.980770000	208
GAME.EXE	0x8002c5e0	game.save_system	menu_load_message_image	1a6d6cc20e371b879d189078d631856966585da7dfeb08816a03aae78b856b55	100.000000000	100.000000000	100.000000000	300
GAME.EXE	0x8002c70c	game.save_system	save_file_cleanup_temporary	1a6d6cc20e371b879d189078d631856966585da7dfeb08816a03aae78b856b55	100.000000000	100.000000000	100.000000000	136
GAME.EXE	0x8002c794	game.save_system	screen_show_image_until_input	1a6d6cc20e371b879d189078d631856966585da7dfeb08816a03aae78b856b55	99.923615000	99.923615000	99.923615000	576
GAME.EXE	0x8002c9d4	game.save_system	talk_show_indexed_image	1a6d6cc20e371b879d189078d631856966585da7dfeb08816a03aae78b856b55	95.707310000	95.707310000	95.707310000	164
GAME.EXE	0x8002ca78	game.actor	actor_pool_find_free	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	72.866670000	72.866670000	72.866670000	60
GAME.EXE	0x8002cab4	game.actor	func_8002cab4	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	100.000000000	100.000000000	100.000000000	32
GAME.EXE	0x8002cad4	game.actor	actor_set_player_transform	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	100.000000000	100.000000000	100.000000000	112
GAME.EXE	0x8002cb44	game.actor	actor_update_cell_from_position	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	100.000000000	100.000000000	100.000000000	116
GAME.EXE	0x8002cbb8	game.actor	actor_set_position	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	100.000000000	100.000000000	100.000000000	156
GAME.EXE	0x8002cc54	game.actor	actor_set_rotation	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	100.000000000	100.000000000	100.000000000	16
GAME.EXE	0x8002cc64	game.actor	actor_initialize	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	100.000000000	100.000000000	100.000000000	196
GAME.EXE	0x8002cd28	game.actor	actor_initialize_current	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	100.000000000	100.000000000	100.000000000	164
GAME.EXE	0x8002cdcc	game.actor	actor_initialize_slot	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	100.000000000	100.000000000	100.000000000	188
GAME.EXE	0x8002ce88	game.actor	actor_pool_clear	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	100.000000000	100.000000000	100.000000000	64
GAME.EXE	0x8002cec8	game.actor	actor_set_action	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	100.000000000	100.000000000	100.000000000	12
GAME.EXE	0x8002ced4	game.actor	actor_pool_spawn	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	100.000000000	100.000000000	100.000000000	176
GAME.EXE	0x8002cf84	game.actor	actor_pool_begin_death_by_definition	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	100.000000000	100.000000000	100.000000000	244
GAME.EXE	0x8002d078	game.actor	combat_calculate_damage_component	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	100.000000000	100.000000000	100.000000000	168
GAME.EXE	0x8002d120	game.actor	actor_apply_damage	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	89.986725000	89.986725000	89.986725000	904
GAME.EXE	0x8002d4a8	game.actor	actor_pool_apply_radial_damage	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	86.103170000	86.103170000	86.103170000	504
GAME.EXE	0x8002d6a0	game.actor	actor_try_attack_player	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	100.000000000	100.000000000	100.000000000	344
GAME.EXE	0x8002d7f8	game.actor	actor_pool_find_target_in_cone	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	96.804120000	96.804120000	96.804120000	388
GAME.EXE	0x8002d97c	game.actor	actor_distance_to_point	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	96.000000000	96.000000000	96.000000000	240
GAME.EXE	0x8002da6c	game.actor	actor_pool_find_overlap	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	100.000000000	100.000000000	100.000000000	324
GAME.EXE	0x8002dbb0	game.actor	actor_bind_current	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	100.000000000	100.000000000	100.000000000	140
GAME.EXE	0x8002dc3c	game.actor	actor_advance_animation_wrapped	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	100.000000000	100.000000000	100.000000000	52
GAME.EXE	0x8002dc70	game.actor	actor_advance_animation_clamped	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	100.000000000	100.000000000	100.000000000	92
GAME.EXE	0x8002dccc	game.actor	actor_animation_crossed_phase	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	97.500000000	97.500000000	97.500000000	48
GAME.EXE	0x8002dcfc	game.actor	actor_play_sound_at_phase	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	100.000000000	100.000000000	100.000000000	152
GAME.EXE	0x8002dd94	game.actor	actor_try_select_action_distance_facing	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	100.000000000	100.000000000	100.000000000	288
GAME.EXE	0x8002deb4	game.actor	actor_try_select_ground_action	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	95.314606000	95.314606000	95.314606000	356
GAME.EXE	0x8002e018	game.actor	actor_try_select_facing_action	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	100.000000000	100.000000000	100.000000000	216
GAME.EXE	0x8002e0f0	game.actor	actor_try_select_profiled_action	c5dd714a03b10eaf0fb05bfb8efc9749f86a15e933653b1e80aa19d8dc7c97f7	86.047620000	86.047620000	86.047620000	504
GAME.EXE	0x8002e2e8	game.actor_8002e2e8	actor_select_next_action	c3b91b70ecb58a6889d48d702f95b613137d2e2097dd75938a27c2835f3a7764	100.000000000	100.000000000	100.000000000	960
GAME.EXE	0x8002e6a8	game.actor_8002e2e8	actor_update_awareness	c3b91b70ecb58a6889d48d702f95b613137d2e2097dd75938a27c2835f3a7764	97.736840000	97.736840000	97.736840000	684
GAME.EXE	0x8002e954	game.actor_8002e2e8	actor_move_xz_with_collision	c3b91b70ecb58a6889d48d702f95b613137d2e2097dd75938a27c2835f3a7764	100.000000000	100.000000000	100.000000000	940
GAME.EXE	0x8002ed00	game.actor_8002ed00	actor_move_along_heading	e8d375cc2c5159496e4a4318ba4f4092135de08e2be8ab6acc3122da6ccdfa5d	100.000000000	100.000000000	100.000000000	212
GAME.EXE	0x8002edd4	game.actor_8002ed00	actor_spawn_action_effect	e8d375cc2c5159496e4a4318ba4f4092135de08e2be8ab6acc3122da6ccdfa5d	100.000000000	100.000000000	100.000000000	1108
GAME.EXE	0x8002f228	game.actor_8002f228	actor_prepare_charge_toward_player	cc4597d312757b71a9a8cc97566d4cf10d369296be84138df58845116bd210d5	100.000000000	100.000000000	100.000000000	244
GAME.EXE	0x8002f31c	game.actor_8002f228	actor_apply_horizontal_movement	cc4597d312757b71a9a8cc97566d4cf10d369296be84138df58845116bd210d5	100.000000000	100.000000000	100.000000000	332
GAME.EXE	0x8002f468	game.actor_8002f228	actor_update_effect_action	cc4597d312757b71a9a8cc97566d4cf10d369296be84138df58845116bd210d5	100.000000000	100.000000000	100.000000000	240
GAME.EXE	0x8002f558	game.actor_8002f228	actor_apply_random_movement	cc4597d312757b71a9a8cc97566d4cf10d369296be84138df58845116bd210d5	100.000000000	100.000000000	100.000000000	884
GAME.EXE	0x8002f8cc	game.actor_8002f8cc	actor_update_boss_death_sequence	a2b3ff0ce0dd2b93a4597c67487559f190d529db43808ebd2895c164f7b04a75	100.000000000	100.000000000	100.000000000	444
GAME.EXE	0x8002fa88	game.actor_8002f8cc	actor_update_current_action	a2b3ff0ce0dd2b93a4597c67487559f190d529db43808ebd2895c164f7b04a75	98.938940000	98.938940000	98.938940000	3472
GAME.EXE	0x80030818	game.actor_pool	actor_pool_update	b9d9358f6f1032f6d11d47cba122f64051d96064481d7992c0fb1811bce6f15a	100.000000000	100.000000000	100.000000000	168
GAME.EXE	0x800308c0	game.actor_pool	actor_pool_load_placements	b9d9358f6f1032f6d11d47cba122f64051d96064481d7992c0fb1811bce6f15a	100.000000000	100.000000000	100.000000000	428
GAME.EXE	0x80030a6c	game.actor_definitions	actor_definitions_load	3630def281708a035a4ec769c03220073730ff537548bc3def5b1120552f84fe	100.000000000	100.000000000	100.000000000	44
GAME.EXE	0x80030a98	game.map	map_apply_copy_region	139b12983fb8d8ece937857662e9469c79de057518afffcadf01e14a64b4e90f	94.256195000	94.256195000	94.256195000	484
GAME.EXE	0x80030c7c	game.map	map_object_mark_collision_edge	139b12983fb8d8ece937857662e9469c79de057518afffcadf01e14a64b4e90f	87.692310000	87.692310000	87.692310000	572
GAME.EXE	0x80030eb8	game.map	map_object_probe_forward	139b12983fb8d8ece937857662e9469c79de057518afffcadf01e14a64b4e90f	1.816326500	1.816326500	1.816326500	196
GAME.EXE	0x80030f7c	game.map	map_object_pool_clear	139b12983fb8d8ece937857662e9469c79de057518afffcadf01e14a64b4e90f	78.250000000	78.250000000	78.250000000	96
GAME.EXE	0x80030fdc	game.map_object_definitions	map_object_definitions_load	9e2c9cd3ae96baa3a32c7e3feafbf1af96d417a14e14a3c1fa390e411d084787	100.000000000	100.000000000	100.000000000	44
GAME.EXE	0x80031008	game.map_object_pool_80031450	map_object_pool_load	b2050cc71a66fe6298b4b404bc79d6297f29d7f4423229531d60e5aeeba88f1e	100.000000000	100.000000000	100.000000000	1096
GAME.EXE	0x80031450	game.map_object_pool_80031450	map_object_distance_to_point	b2050cc71a66fe6298b4b404bc79d6297f29d7f4423229531d60e5aeeba88f1e	100.000000000	100.000000000	100.000000000	168
GAME.EXE	0x800314f8	game.map_object_pool_80031450	map_object_pool_find_near_point	b2050cc71a66fe6298b4b404bc79d6297f29d7f4423229531d60e5aeeba88f1e	100.000000000	100.000000000	100.000000000	204
GAME.EXE	0x800315c4	game.map_object	map_object_pool_find_interaction_from	99835c2a14b084d89795864ff5b168bb8fab9f4dc892f10d7a9ef5328ab7f478	100.000000000	100.000000000	100.000000000	448
GAME.EXE	0x80031784	game.map_object	map_object_start_action_if_idle	99835c2a14b084d89795864ff5b168bb8fab9f4dc892f10d7a9ef5328ab7f478	100.000000000	100.000000000	100.000000000	32
GAME.EXE	0x800317a4	game.map_object	map_object_effect_pool_acquire	99835c2a14b084d89795864ff5b168bb8fab9f4dc892f10d7a9ef5328ab7f478	100.000000000	100.000000000	100.000000000	144
GAME.EXE	0x80031834	game.map_object	map_object_spawn_effect	99835c2a14b084d89795864ff5b168bb8fab9f4dc892f10d7a9ef5328ab7f478	94.455444000	94.455444000	94.455444000	404
GAME.EXE	0x800319c8	game.map_object	map_object_spawn_actor_debris	99835c2a14b084d89795864ff5b168bb8fab9f4dc892f10d7a9ef5328ab7f478	100.000000000	100.000000000	100.000000000	396
GAME.EXE	0x80031b54	game.map_object	map_object_pool_trigger_link	99835c2a14b084d89795864ff5b168bb8fab9f4dc892f10d7a9ef5328ab7f478	100.000000000	100.000000000	100.000000000	240
GAME.EXE	0x80031c44	game.map_object	map_object_pool_clear_link	99835c2a14b084d89795864ff5b168bb8fab9f4dc892f10d7a9ef5328ab7f478	95.000000000	95.000000000	95.000000000	132
GAME.EXE	0x80031cc8	game.map_object	map_object_pool_update	99835c2a14b084d89795864ff5b168bb8fab9f4dc892f10d7a9ef5328ab7f478	98.966410000	98.966410000	98.966410000	3096
GAME.EXE	0x800328e0	game.audio	audio_initialize	51e3c54a88ce172053d6a01dc6c1402491d97d036737d13d35291c61e6a81e40	95.121950000	95.121950000	95.121950000	164
GAME.EXE	0x80032984	game.audio	audio_load_vab	51e3c54a88ce172053d6a01dc6c1402491d97d036737d13d35291c61e6a81e40	100.000000000	100.000000000	100.000000000	200
GAME.EXE	0x80032a4c	game.audio	audio_play_map_sequence	51e3c54a88ce172053d6a01dc6c1402491d97d036737d13d35291c61e6a81e40	100.000000000	100.000000000	100.000000000	272
GAME.EXE	0x80032b5c	game.audio	audio_stop_sequence_fade	51e3c54a88ce172053d6a01dc6c1402491d97d036737d13d35291c61e6a81e40	100.000000000	100.000000000	100.000000000	128
GAME.EXE	0x80032bdc	game.audio	audio_stop_sequence_master_fade	51e3c54a88ce172053d6a01dc6c1402491d97d036737d13d35291c61e6a81e40	100.000000000	100.000000000	100.000000000	156
GAME.EXE	0x80032c78	game.audio	audio_shutdown	51e3c54a88ce172053d6a01dc6c1402491d97d036737d13d35291c61e6a81e40	100.000000000	100.000000000	100.000000000	56
GAME.EXE	0x80032cb0	game.audio	audio_close_vab	51e3c54a88ce172053d6a01dc6c1402491d97d036737d13d35291c61e6a81e40	100.000000000	100.000000000	100.000000000	64
GAME.EXE	0x80032cf0	game.audio	audio_play_spatial	51e3c54a88ce172053d6a01dc6c1402491d97d036737d13d35291c61e6a81e40	97.724720000	97.724720000	97.724720000	712
GAME.EXE	0x80032fb8	game.audio	audio_play_spatial_default_range	51e3c54a88ce172053d6a01dc6c1402491d97d036737d13d35291c61e6a81e40	100.000000000	100.000000000	100.000000000	48
GAME.EXE	0x80032fe8	game.audio	audio_play_spatial_range	51e3c54a88ce172053d6a01dc6c1402491d97d036737d13d35291c61e6a81e40	100.000000000	100.000000000	100.000000000	44
GAME.EXE	0x80033014	game.audio	audio_key_off_mask	51e3c54a88ce172053d6a01dc6c1402491d97d036737d13d35291c61e6a81e40	100.000000000	100.000000000	100.000000000	40
GAME.EXE	0x8003303c	game.audio	audio_set_listener_transform	51e3c54a88ce172053d6a01dc6c1402491d97d036737d13d35291c61e6a81e40	100.000000000	100.000000000	100.000000000	112
GAME.EXE	0x800330ac	game.audio	sound_ref_play	51e3c54a88ce172053d6a01dc6c1402491d97d036737d13d35291c61e6a81e40	100.000000000	100.000000000	100.000000000	72
GAME.EXE	0x800330f4	game.audio	audio_play_voice	51e3c54a88ce172053d6a01dc6c1402491d97d036737d13d35291c61e6a81e40	100.000000000	100.000000000	100.000000000	424
GAME.EXE	0x8003329c	game.audio	angle_shortest_delta	51e3c54a88ce172053d6a01dc6c1402491d97d036737d13d35291c61e6a81e40	100.000000000	100.000000000	100.000000000	72
GAME.EXE	0x800332e4	game.camera_path	camera_path_compute_segment	c2755f11f9e6be22b081e4478dfaaaa90a5d41e2b3ab7dc2b146472e9c4f9ec5	100.000000000	100.000000000	100.000000000	732
GAME.EXE	0x800335c0	game.camera_path	camera_path_begin	c2755f11f9e6be22b081e4478dfaaaa90a5d41e2b3ab7dc2b146472e9c4f9ec5	100.000000000	100.000000000	100.000000000	192
GAME.EXE	0x80033680	game.camera_path	camera_path_step	c2755f11f9e6be22b081e4478dfaaaa90a5d41e2b3ab7dc2b146472e9c4f9ec5	90.915490000	90.915490000	90.915490000	284
GAME.EXE	0x8003379c	game.map_event	map_event_set_current	0be152e3a2180e3d010ef8a45d327e832075e50a83d5452b560abec24eb52328	100.000000000	100.000000000	100.000000000	16
GAME.EXE	0x800337ac	game.map_event	map_event_refresh_image_for_progress	0be152e3a2180e3d010ef8a45d327e832075e50a83d5452b560abec24eb52328	70.793106000	70.793106000	70.793106000	116
GAME.EXE	0x80033820	game.map_event	map_event_advance_rotation_blocking	0be152e3a2180e3d010ef8a45d327e832075e50a83d5452b560abec24eb52328	100.000000000	100.000000000	100.000000000	152
GAME.EXE	0x800338b8	game.map_event	map_event_pool_load	0be152e3a2180e3d010ef8a45d327e832075e50a83d5452b560abec24eb52328	92.640290000	92.640290000	92.640290000	556
GAME.EXE	0x80033ae4	game.map_event	map_event_distance_to_point	0be152e3a2180e3d010ef8a45d327e832075e50a83d5452b560abec24eb52328	100.000000000	100.000000000	100.000000000	168
GAME.EXE	0x80033b8c	game.map_event	map_event_pool_find_target_in_cone	0be152e3a2180e3d010ef8a45d327e832075e50a83d5452b560abec24eb52328	87.530860000	87.530860000	87.530860000	324
GAME.EXE	0x80033cd0	game.map_event	map_event_pool_find_overlap	0be152e3a2180e3d010ef8a45d327e832075e50a83d5452b560abec24eb52328	100.000000000	100.000000000	100.000000000	176
GAME.EXE	0x80033d80	game.lighting	lighting_transition_color_matrix	d7a1953da3702ebf898c8e459823e72930fe6afcb359fd1c01bc127360af6a3b	100.000000000	100.000000000	100.000000000	104
GAME.EXE	0x80033de8	game.lighting	color_matrix_set_rgb	d7a1953da3702ebf898c8e459823e72930fe6afcb359fd1c01bc127360af6a3b	100.000000000	100.000000000	100.000000000	40
GAME.EXE	0x80033e10	game.lighting	player_restore_vitals_with_color_cycle	d7a1953da3702ebf898c8e459823e72930fe6afcb359fd1c01bc127360af6a3b	100.000000000	100.000000000	100.000000000	212
GAME.EXE	0x80033ee4	game.map_floor_scripts	func_80033ee4	294b92dbd1bde435f670e92f46dafd7043df8cbe94e728618acf3565f3e48dfa	100.000000000	100.000000000	100.000000000	128
GAME.EXE	0x80033f64	game.map_floor_scripts	func_80033f64	294b92dbd1bde435f670e92f46dafd7043df8cbe94e728618acf3565f3e48dfa	100.000000000	100.000000000	100.000000000	648
GAME.EXE	0x800341ec	game.map_floor_scripts	func_800341ec	294b92dbd1bde435f670e92f46dafd7043df8cbe94e728618acf3565f3e48dfa	100.000000000	100.000000000	100.000000000	112
GAME.EXE	0x8003425c	game.map_floor_scripts	func_8003425c	294b92dbd1bde435f670e92f46dafd7043df8cbe94e728618acf3565f3e48dfa	100.000000000	100.000000000	100.000000000	136
GAME.EXE	0x800342e4	game.func_800342e4	func_800342e4	792efe24df223a29906bed99c8333bd347ff782160945c9fa5281eae9f41a353	100.000000000	100.000000000	100.000000000	8
GAME.EXE	0x800342ec	game.map_floor_scripts_b	func_800342ec	0b2c254772ca1c42fe0ad77190217b9e38b9153b820c5e95757283c0da77a19b	100.000000000	100.000000000	100.000000000	244
GAME.EXE	0x800343e0	game.map_floor_scripts_b	func_800343e0	0b2c254772ca1c42fe0ad77190217b9e38b9153b820c5e95757283c0da77a19b	100.000000000	100.000000000	100.000000000	88
GAME.EXE	0x80034438	game.map_floor_scripts_b	func_80034438	0b2c254772ca1c42fe0ad77190217b9e38b9153b820c5e95757283c0da77a19b	100.000000000	100.000000000	100.000000000	388
GAME.EXE	0x800345bc	game.map_floor_scripts_b	func_800345bc	0b2c254772ca1c42fe0ad77190217b9e38b9153b820c5e95757283c0da77a19b	100.000000000	100.000000000	100.000000000	84
GAME.EXE	0x80034610	game.map_floor_scripts_b	func_80034610	0b2c254772ca1c42fe0ad77190217b9e38b9153b820c5e95757283c0da77a19b	100.000000000	100.000000000	100.000000000	144
GAME.EXE	0x800346a0	game.func_800346a0	func_800346a0	a4fc8106315c865f66f899d222205ea888f1ab7d39a6c8dab4fe5ff75004d20d	100.000000000	100.000000000	100.000000000	8
GAME.EXE	0x800346a8	game.map_interaction	func_800346a8	df37148120a115981c1b0ff4fe43169080e4ccb437b58e7314c2f499db8340ef	100.000000000	100.000000000	100.000000000	908
GAME.EXE	0x80034a34	game.map_interaction	func_80034a34	df37148120a115981c1b0ff4fe43169080e4ccb437b58e7314c2f499db8340ef	100.000000000	100.000000000	100.000000000	76
GAME.EXE	0x80034a80	game.map_interaction	func_80034a80	df37148120a115981c1b0ff4fe43169080e4ccb437b58e7314c2f499db8340ef	100.000000000	100.000000000	100.000000000	724
GAME.EXE	0x80034d54	game.map_interaction	func_80034d54	df37148120a115981c1b0ff4fe43169080e4ccb437b58e7314c2f499db8340ef	79.250000000	79.250000000	79.250000000	144
GAME.EXE	0x80034de4	game.map_interaction	func_80034de4	df37148120a115981c1b0ff4fe43169080e4ccb437b58e7314c2f499db8340ef	45.618717000	45.618717000	45.618717000	2308
GAME.EXE	0x800356e8	game.func_800356e8	func_800356e8	dcbc53f2cc817c9a1db86d93dea8ccc034f04cbecbaefe11b057704b61eae233	100.000000000	100.000000000	100.000000000	32
GAME.EXE	0x80035708	game.map_events	func_80035708	1ce568b96087dafdc476f55a550285052a8d6ebcded04273a942d27fcab73091	100.000000000	100.000000000	100.000000000	472
GAME.EXE	0x800358e0	game.map_events	func_800358e0	1ce568b96087dafdc476f55a550285052a8d6ebcded04273a942d27fcab73091	76.514280000	76.514280000	76.514280000	140
GAME.EXE	0x8003596c	game.map_events	func_8003596c	1ce568b96087dafdc476f55a550285052a8d6ebcded04273a942d27fcab73091	100.000000000	100.000000000	100.000000000	496
GAME.EXE	0x80035b5c	game.map_events	func_80035b5c	1ce568b96087dafdc476f55a550285052a8d6ebcded04273a942d27fcab73091	94.160920000	94.160920000	94.160920000	696
GAME.EXE	0x80035e14	game.func_80035e14	func_80035e14	f56d1f8dbe5dfc8838c4d78400d3087e7a9ff0e82119715dcaca8d79b2268b89	100.000000000	100.000000000	100.000000000	48
GAME.EXE	0x80035e44	game.map_load	func_80035e44	57c402efee6f4e34836f93eff2df3e20f4cabb5b883d8157ff345f706d50fe30	90.248230000	90.248230000	90.248230000	1692
GAME.EXE	0x800364e0	game.map_load	func_800364e0	57c402efee6f4e34836f93eff2df3e20f4cabb5b883d8157ff345f706d50fe30	100.000000000	100.000000000	100.000000000	116
GAME.EXE	0x80036554	game.map_load	func_80036554	57c402efee6f4e34836f93eff2df3e20f4cabb5b883d8157ff345f706d50fe30	100.000000000	100.000000000	100.000000000	164
GAME.EXE	0x800365f8	game.func_800365f8	func_800365f8	0b2f4b34052f3d8461ac3a6f362eb263ce3983b236c2ed5148ea1d18cb8d6f20	100.000000000	100.000000000	100.000000000	32
GAME.EXE	0x80036618	game.player_warp	player_warp_shimmer	9fe58f1260754a65186b7d87e862642dd22b7ca6b684e49b827cd021fbf478a1	74.964790000	74.964790000	74.964790000	568
GAME.EXE	0x80036850	game.player_warp	player_warp_change_floor	9fe58f1260754a65186b7d87e862642dd22b7ca6b684e49b827cd021fbf478a1	99.770120000	99.770120000	99.770120000	348
GAME.EXE	0x800369ac	game.player_warp	player_warp_same_floor	9fe58f1260754a65186b7d87e862642dd22b7ca6b684e49b827cd021fbf478a1	99.629630000	99.629630000	99.629630000	324
GAME.EXE	0x80036af0	game.player_warp	player_warp_trigger_update	9fe58f1260754a65186b7d87e862642dd22b7ca6b684e49b827cd021fbf478a1	56.435375000	56.435375000	56.435375000	588
GAME.EXE	0x80036d3c	game.player_warp	func_80036d3c	9fe58f1260754a65186b7d87e862642dd22b7ca6b684e49b827cd021fbf478a1	100.000000000	100.000000000	100.000000000	244
GAME.EXE	0x80036e30	game.func_80036e30	func_80036e30	aebc419166d5f2e979bf297b0cf1208ccb3bd08231ea98a1ca051cb55f1cf75f	100.000000000	100.000000000	100.000000000	8
GAME.EXE	0x80036e38	game.func_80036e38	func_80036e38	e555bfd372acc092a46efcedecbcb455cbeadecb861a88044e8212e886bfe37c	100.000000000	100.000000000	100.000000000	200
GAME.EXE	0x80036f00	game.func_80036f00	effect_pool_find_free	59719c1bfd5805a7457585b50f12bfac5872d99e485bdf73a399d00d79d886ec	100.000000000	100.000000000	100.000000000	68
GAME.EXE	0x80036f44	game.func_80036f44	func_80036f44	43318ef454637662359e85da8e8e99bc00e7879d130877711d506e3495a72652	52.130020000	52.130020000	52.130020000	2092
GAME.EXE	0x80037770	game.func_80036f44	func_80037770	43318ef454637662359e85da8e8e99bc00e7879d130877711d506e3495a72652	100.000000000	100.000000000	100.000000000	172
GAME.EXE	0x8003781c	game.func_80036f44	func_8003781c	43318ef454637662359e85da8e8e99bc00e7879d130877711d506e3495a72652	71.076920000	71.076920000	71.076920000	52
GAME.EXE	0x8003a244	game.func_8003a244	effect_pool_reset	5fe8ca4b9e6e77722f5cbc90081ea1c58caf331a8766e5a9e364d20162bcd112	100.000000000	100.000000000	100.000000000	48
GAME.EXE	0x8003a274	game.func_8003a244	magic_load_records	5fe8ca4b9e6e77722f5cbc90081ea1c58caf331a8766e5a9e364d20162bcd112	100.000000000	100.000000000	100.000000000	44
GAME.EXE	0x8003a760	game.func_8003a760	effect_pool_sweep	d91131d86f40f96fe1d451d08fe494770e08d83290855b268789bc30b7deaed4	100.000000000	100.000000000	100.000000000	124
GAME.EXE	0x8003ac4c	game.func_8003ac4c	func_8003ac4c	964b72abd1f1673af4a2091f4c6790880844fef46a8d2b4496fcc31760f63bbe	100.000000000	100.000000000	100.000000000	8
GAME.EXE	0x8003b580	game.func_8003b580	func_8003b580	7d571580fbd08778005fda57bcacba770a3712411135207a287df5ea5b910ce5	100.000000000	100.000000000	100.000000000	44
