# Hand-owned WIP Sony/Psy-Q ownership layered over config/retail/functions.tsv.
# Release 2.5 exact objects and project-built FIDs outrank version-skewed Psy-Q 2.60 signatures.
# Regenerated seeds are review candidates; edit and admit changes here manually.
image	va	size	name	aliases	provider	library	module	member_offset	source_version	evidence	confidence	provenance	note
OPEN.EXE	0x8002da80	0x24	NormalColor		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x260	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002daa4	0x44	NormalColor3		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x284	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002dae8	0x2c	NormalColorDpq		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x2c8	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002db14	0x4c	NormalColorDpq3		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x2f4	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002db60	0x24	NormalColorCol		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x340	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002db84	0x48	NormalColorCol3		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x364	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002dbcc	0x2c	ColorDpq		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x3ac	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002dbf8	0x28	ColorCol		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x3d8	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002dc20	0x2c	NormalClip		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x400	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002dc4c	0x18	NormalClipS		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x42c	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002dc64	0x24	AverageZ3		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x444	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002dc88	0x14	AverageSZ3		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x468	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002dc9c	0x28	AverageZ4		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x47c	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002dcc4	0x14	AverageSZ4		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x4a4	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002dcd8	0x5c	OuterProduct12		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x4b8	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002dd34	0x5c	OuterProduct0		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x514	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002dd90	0x18	Lzc		Sony Computer Entertainment	LIBGTE.LIB	SMP	0x570	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002ddb0	0x58	RotTransPersN		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x0	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002de08	0x80	RotTransPers3N		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x58	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002de88	0x84	RotTransPers4		Sony Computer Entertainment	LIBGTE.LIB	CMB	0xd8	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002df0c	0x60	RotAverage3		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x15c	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002df6c	0x88	RotAverage4		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x1bc	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002dff4	0x34	RotNclip		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x244	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002e028	0x8c	RotNclip3		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x278	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002e0b4	0xbc	RotNclip4		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x304	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002e170	0x94	RotAverageNclip3		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x3c0	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002e204	0xac	RotAverageNclip3_1		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x454	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002e2b0	0xc0	RotAverageNclip4		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x500	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002e370	0x58	RotColorDpq		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x5c0	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002e3c8	0xa4	RotColorDpq3		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x618	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002e46c	0xd8	RotAverageNclipColorDpq3		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x6bc	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002e544	0xd8	RotAverageNclipColorCol3		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x794	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002e61c	0x74	RotColorMatDpq		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x86c	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002e690	0x44	ColorMatDpq		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x8e0	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002e6d4	0x40	ColorMatCol		Sony Computer Entertainment	LIBGTE.LIB	CMB	0x924	Psy-Q GTE revision predating pinned Release 2.5 (exact revision unresolved)	cross-overlay-exact-object-lineage	sdk-lineage-supported	config/evidence/overlay_lineage.tsv;Psy-Q-2.5-LIBGTE-XDEF-order;GTE-instruction-semantics	GAME/OPEN bodies are byte-identical at delta 0x2022c; public-symbol order aligns between exact REG/GEO anchors; pinned 2.5 code is version-skewed
OPEN.EXE	0x8002e720	0x6c	TransposeMatrix		Sony Computer Entertainment	LIBGTE.LIB	GEO	0x0	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:1563c3cbaabb:7e62d2e92b7a	function extent lies within exact 0x10b4-byte .text match (32932 compared bits; 56 relocations masked); corroborated by unique debug-function function FID
OPEN.EXE	0x8002e78c	0x1e4	RotMatrix		Sony Computer Entertainment	LIBGTE.LIB	GEO	0x6c	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF	function extent lies within exact 0x10b4-byte .text match (32932 compared bits; 56 relocations masked)
OPEN.EXE	0x8002e970	0x1dc	RotMatrixYXZ		Sony Computer Entertainment	LIBGTE.LIB	GEO	0x250	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:594a92d5ecce:7e62d2e92b7a	function extent lies within exact 0x10b4-byte .text match (32932 compared bits; 56 relocations masked); corroborated by unique debug-function function FID
OPEN.EXE	0x8002eb4c	0x1ac	RotMatrixX		Sony Computer Entertainment	LIBGTE.LIB	GEO	0x42c	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:6dbd27837118:7e62d2e92b7a	function extent lies within exact 0x10b4-byte .text match (32932 compared bits; 56 relocations masked); corroborated by unique debug-function function FID
OPEN.EXE	0x8002ecf8	0x1ac	RotMatrixY		Sony Computer Entertainment	LIBGTE.LIB	GEO	0x5d8	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:2f77948e848f:7e62d2e92b7a	function extent lies within exact 0x10b4-byte .text match (32932 compared bits; 56 relocations masked); corroborated by unique debug-function function FID
OPEN.EXE	0x8002eea4	0x1ac	RotMatrixZ		Sony Computer Entertainment	LIBGTE.LIB	GEO	0x784	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:51f84aaf231c:7e62d2e92b7a	function extent lies within exact 0x10b4-byte .text match (32932 compared bits; 56 relocations masked); corroborated by unique debug-function function FID
OPEN.EXE	0x8002f050	0x50	rsin		Sony Computer Entertainment	LIBGTE.LIB	GEO	0x930	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF	function extent lies within exact 0x10b4-byte .text match (32932 compared bits; 56 relocations masked)
OPEN.EXE	0x8002f0a0	0xb8	sin_1		Sony Computer Entertainment	LIBGTE.LIB	GEO	0x980	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:21b703f5d513:7e62d2e92b7a	function extent lies within exact 0x10b4-byte .text match (32932 compared bits; 56 relocations masked); corroborated by unique debug-function function FID
OPEN.EXE	0x8002f158	0xd4	rcos		Sony Computer Entertainment	LIBGTE.LIB	GEO	0xa38	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:7073e00a006b:7e62d2e92b7a	function extent lies within exact 0x10b4-byte .text match (32932 compared bits; 56 relocations masked); corroborated by unique debug-function function FID
OPEN.EXE	0x8002f260	0x28			Sony Computer Entertainment	LIBGTE.LIB	GEO	0xb40	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF	function extent lies within exact 0x10b4-byte .text match (32932 compared bits; 56 relocations masked)
OPEN.EXE	0x8002f288	0x64	SetFogNear		Sony Computer Entertainment	LIBGTE.LIB	GEO	0xb68	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:8da511dfad01:7e62d2e92b7a	function extent lies within exact 0x10b4-byte .text match (32932 compared bits; 56 relocations masked); corroborated by unique debug-function function FID
OPEN.EXE	0x8002f2ec	0x418	EigenMatrix		Sony Computer Entertainment	LIBGTE.LIB	GEO	0xbcc	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:ca727621ca1f:7e62d2e92b7a	function extent lies within exact 0x10b4-byte .text match (32932 compared bits; 56 relocations masked); corroborated by unique debug-function function FID
OPEN.EXE	0x8002f704	0xd0	IsIdMatrix		Sony Computer Entertainment	LIBGTE.LIB	GEO	0xfe4	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:331dae66b1d9:7e62d2e92b7a	function extent lies within exact 0x10b4-byte .text match (32932 compared bits; 56 relocations masked); corroborated by unique debug-function function FID
OPEN.EXE	0x8002fdd4	0x5c	stopInit		Sony Computer Entertainment	LIBETC.LIB	INTR	0x678	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:a646865a53f9:b18cc41b073d	unique substantial symbol-next FID; 608 fixed instruction bits
OPEN.EXE	0x80030010	0xc	CloseEvent		Sony Computer Entertainment	LIBAPI.LIB	A09	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x80030020	0xc	PAD_dr		Sony Computer Entertainment	LIBAPI.LIB	A22	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x80030030	0x10	EnterCriticalSection		Sony Computer Entertainment	LIBAPI.LIB	A36	0x0	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:6ecdc4717cdb:7aeedcc0ed1b	unique substantial symbol-object-end FID; 128 fixed instruction bits
OPEN.EXE	0x80030040	0xc	EnableEvent		Sony Computer Entertainment	LIBAPI.LIB	A12	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x80030050	0xc	malloc		Sony Computer Entertainment	LIBAPI.LIB	C51	0x0	Psy-Q Release 2.5	complete-object-byte-match	exact-release25-complete	psyq_release_25_complete_objects.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:715a0361440f:f27e521d39e0	all 12 function bytes plus four following zero padding bytes match the full 16-byte member; corroborated by unique symbol-object-end function FID
OPEN.EXE	0x80030060	0xc	StopPAD		Sony Computer Entertainment	LIBAPI.LIB	A20	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x80030070	0xc	memset		Sony Computer Entertainment	LIBAPI.LIB	C43	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x80030080	0xc	strcat		Sony Computer Entertainment	LIBAPI.LIB	C21	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x80030090	0xc	printf		Sony Computer Entertainment	LIBAPI.LIB	C63	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x800300a0	0xc	setjmp		Sony Computer Entertainment	LIBAPI.LIB	C19	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x800300b0	0xc	strcmp		Sony Computer Entertainment	LIBAPI.LIB	C23	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x800300c0	0xc	SetRCnt		Sony Computer Entertainment	LIBAPI.LIB	A02	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x800300d0	0xc	strcpy		Sony Computer Entertainment	LIBAPI.LIB	C25	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x800300e0	0xc	DisableEvent		Sony Computer Entertainment	LIBAPI.LIB	A13	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x800300f0	0xc	DeliverEvent		Sony Computer Entertainment	LIBAPI.LIB	A07	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x80030100	0xc	HookEntryInt		Sony Computer Entertainment	LIBAPI.LIB	A25	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x80030110	0xc	PAD_init		Sony Computer Entertainment	LIBAPI.LIB	A21	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x80030120	0xc	longjmp		Sony Computer Entertainment	LIBAPI.LIB	C20	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
OPEN.EXE	0x80030130	0xc	putchar		Sony Computer Entertainment	LIBAPI.LIB	A61	0x0	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 16/16 bytes fixed
